region,year,week,case_c,pop_total,case_per_capita(‰),NO,NO2,NOx,O3,PM10,PM25,SO2
宜花東,2017,44,76,46893,1.62,14.02,54.32,68.57,246.95,322.03,96.91,12.35
宜花東,2017,45,74,42859,1.73,15.95,57.6,73.18,182.4,218.18,88.8,12.32
宜花東,2017,46,88,44427,1.98,18.16,56.96,74.0,172.43,194.99,79.07,12.64
宜花東,2017,47,96,45292,2.12,17.89,60.53,77.39,191.49,205.22,77.49,11.64
宜花東,2017,48,80,48581,1.65,15.13,55.21,69.98,187.3,211.8,80.37,11.83
宜花東,2017,49,78,43567,1.79,16.83,65.0,80.87,215.49,246.09,109.51,11.76
宜花東,2017,50,91,49767,1.83,17.35,65.94,82.87,192.03,225.73,96.52,12.81
宜花東,2017,51,74,39865,1.86,14.12,58.04,72.96,214.73,234.69,95.34,12.59
宜花東,2017,52,94,47317,1.99,11.95,64.41,77.32,227.28,309.16,147.72,12.82
宜花東,2018,1,90,50376,1.79,18.98,65.52,84.39,174.04,209.55,97.01,12.33
宜花東,2018,2,95,45583,2.08,16.94,61.54,78.36,206.0,211.65,93.94,15.06
宜花東,2018,3,124,56432,2.2,20.65,72.39,92.46,180.67,223.31,108.65,15.8
宜花東,2018,4,89,55925,1.59,12.57,60.12,73.05,218.23,212.84,85.26,13.98
宜花東,2018,5,116,60260,1.92,14.77,62.33,76.61,216.02,166.7,73.89,10.94
宜花東,2018,6,114,56992,2.0,22.77,72.41,95.22,194.92,201.79,91.79,11.91
宜花東,2018,7,103,55726,1.85,13.29,58.69,72.54,230.43,328.53,126.34,13.68
宜花東,2018,8,99,48903,2.02,14.34,58.91,73.53,212.69,219.83,97.5,13.29
宜花東,2018,9,142,61722,2.3,19.97,60.58,80.58,191.86,266.71,114.1,15.04
宜花東,2018,10,117,53838,2.17,12.6,51.57,64.38,229.65,231.56,89.84,12.87
宜花東,2018,11,104,46434,2.24,14.29,57.19,71.82,233.83,231.88,99.8,14.17
宜花東,2018,12,100,50169,1.99,11.69,53.76,65.74,259.59,279.31,112.17,14.1
宜花東,2018,13,108,56992,1.9,11.49,46.44,58.54,230.9,278.44,111.81,14.1
宜花東,2018,14,88,49110,1.79,10.62,46.64,57.78,229.7,380.29,122.52,14.15
宜花東,2018,15,125,58174,2.15,16.84,47.47,64.45,194.38,231.1,81.27,14.69
宜花東,2018,16,108,54477,1.98,10.21,51.14,61.96,253.58,276.01,102.63,14.34
宜花東,2018,17,123,58362,2.11,13.24,49.49,62.04,254.88,252.98,106.85,14.03
宜花東,2018,18,101,53819,1.88,11.61,45.82,58.17,206.42,240.54,93.22,14.3
宜花東,2018,19,92,52431,1.75,13.55,47.49,61.32,206.16,231.96,83.58,14.34
宜花東,2018,20,100,54480,1.84,15.7,38.28,53.95,130.26,179.02,72.0,15.95
宜花東,2018,21,82,41201,1.99,13.44,42.61,55.98,192.43,218.58,89.54,15.23
宜花東,2018,22,95,54716,1.74,11.09,39.64,50.95,218.7,189.45,76.73,14.64
宜花東,2018,23,94,53540,1.76,14.74,34.12,49.57,141.35,157.03,61.28,14.3
宜花東,2018,24,94,54367,1.73,9.76,41.12,51.62,266.98,190.16,78.19,13.68
宜花東,2018,25,92,53064,1.73,17.1,39.78,56.69,116.22,180.69,54.28,14.59
宜花東,2018,26,95,52161,1.82,14.57,35.64,50.3,126.08,175.81,72.22,15.6
宜花東,2018,27,76,50575,1.5,17.6,47.45,65.29,132.48,191.05,65.79,15.33
宜花東,2018,28,84,60421,1.39,15.56,30.19,45.99,108.21,160.36,50.94,14.2
宜花東,2018,29,81,52248,1.55,20.66,28.84,48.55,94.8,151.76,49.4,14.84
宜花東,2018,30,87,54806,1.59,16.0,36.56,53.49,135.42,191.09,72.12,15.9
宜花東,2018,31,87,52243,1.67,13.51,38.48,52.0,174.75,202.04,84.82,16.04
宜花東,2018,32,80,54001,1.48,13.5,35.25,48.41,168.69,189.08,84.32,15.72
宜花東,2018,33,72,50746,1.42,15.36,40.17,55.24,148.7,165.34,51.19,13.11
宜花東,2018,34,67,55518,1.21,13.61,38.31,51.84,163.81,159.59,44.84,12.38
宜花東,2018,35,69,49235,1.4,19.82,36.65,56.34,101.75,160.92,42.07,10.63
宜花東,2018,36,70,47929,1.46,14.52,36.18,50.18,138.05,198.46,68.59,13.92
宜花東,2018,37,86,52488,1.64,17.38,33.4,50.77,121.0,177.05,54.15,11.53
宜花東,2018,38,74,53237,1.39,15.85,33.2,49.2,115.47,176.5,63.54,12.65
宜花東,2018,39,50,39533,1.26,12.49,36.83,48.71,225.87,241.16,68.4,11.66
宜花東,2018,40,99,52711,1.88,9.66,42.79,53.16,316.58,309.38,105.91,13.09
宜花東,2018,41,72,51588,1.4,11.88,47.3,58.76,219.27,164.38,65.61,12.97
宜花東,2018,42,104,50504,2.06,11.85,48.46,60.71,259.91,197.68,81.02,12.75
宜花東,2018,43,89,56992,1.56,14.13,49.29,62.85,242.9,284.21,102.76,14.12
宜花東,2018,44,81,53685,1.51,19.75,59.57,77.66,237.56,219.09,69.55,12.81
宜花東,2018,45,91,57041,1.6,18.58,48.04,66.47,144.51,208.32,75.54,14.19
宜花東,2018,46,86,51960,1.66,15.51,52.57,69.16,187.06,189.69,81.54,14.61
宜花東,2018,47,80,51583,1.55,14.67,52.21,67.0,196.15,166.67,69.88,14.02
宜花東,2018,48,87,53163,1.64,17.65,57.75,75.38,188.11,211.41,87.3,13.73
宜花東,2018,49,105,55143,1.9,16.79,55.23,71.31,177.02,177.47,64.6,13.06
宜花東,2018,50,83,57935,1.43,16.52,57.31,73.75,180.62,152.82,63.81,10.69
宜花東,2018,51,81,52426,1.55,17.31,63.19,80.43,198.02,246.82,102.0,12.92
宜花東,2018,52,75,48295,1.55,14.35,51.59,65.69,200.07,138.28,53.34,11.85
宜花東,2019,1,66,49082,1.34,20.23,61.94,81.85,163.54,142.04,62.97,10.28
宜花東,2019,2,108,58338,1.85,19.27,61.87,81.51,170.29,165.44,71.14,10.8
宜花東,2019,3,83,43471,1.91,13.6,58.76,72.96,220.67,191.76,90.93,9.78
宜花東,2019,4,98,51906,1.89,14.88,63.56,78.46,241.23,267.9,122.31,12.13
宜花東,2019,5,142,61474,2.31,16.73,59.79,76.5,207.09,198.98,90.26,13.07
宜花東,2019,6,45,36010,1.25,10.13,43.13,53.68,201.86,176.77,86.96,10.6
宜花東,2019,7,149,61586,2.42,13.83,49.1,62.97,188.46,146.9,64.5,9.94
宜花東,2019,8,120,56493,2.12,13.83,55.01,68.87,196.88,179.9,78.85,11.91
宜花東,2019,9,120,59159,2.03,14.0,51.91,65.57,216.63,223.95,101.21,11.66
宜花東,2019,10,112,57190,1.96,14.17,63.25,77.4,235.93,159.89,82.17,13.26
宜花東,2019,11,126,57592,2.19,11.44,56.52,68.44,277.58,265.9,125.75,12.69
宜花東,2019,12,121,60455,2.0,15.08,55.58,71.01,207.81,199.74,98.4,12.18
宜花東,2019,13,114,56544,2.02,10.7,50.23,61.45,252.13,213.4,100.86,10.33
宜花東,2019,14,91,59394,1.53,11.86,48.92,61.08,233.1,196.03,102.19,10.84
宜花東,2019,15,128,55165,2.32,10.95,43.92,54.97,248.97,194.87,89.89,10.5
宜花東,2019,16,129,58283,2.21,12.27,52.4,64.83,204.14,187.1,87.74,11.75
宜花東,2019,17,126,59919,2.1,13.11,40.01,52.57,198.31,191.59,88.46,13.56
宜花東,2019,18,81,45264,1.79,9.52,44.69,54.74,246.77,198.19,79.71,10.92
宜花東,2019,19,114,60061,1.9,13.38,46.36,59.21,210.15,147.91,66.18,10.52
宜花東,2019,20,117,58422,2.0,18.14,45.06,63.45,133.08,178.53,72.62,11.46
宜花東,2019,21,100,52962,1.89,11.44,43.68,54.99,234.33,234.38,93.04,11.64
宜花東,2019,22,94,54168,1.74,14.08,41.26,54.97,176.65,160.09,63.59,9.76
宜花東,2019,23,100,52275,1.91,19.2,38.57,57.45,102.24,162.21,57.01,10.1
宜花東,2019,24,97,50924,1.9,15.23,45.45,60.16,204.77,144.71,62.07,9.96
宜花東,2019,25,111,58716,1.89,15.13,40.35,55.21,148.82,171.57,72.41,11.81
宜花東,2019,26,98,50495,1.94,13.95,35.47,49.54,132.06,124.47,49.24,9.52
宜花東,2019,27,84,53048,1.58,14.45,37.68,52.62,137.66,166.32,58.68,12.15
宜花東,2019,28,96,57421,1.67,14.77,36.18,50.13,144.93,149.71,76.29,12.3
宜花東,2019,29,103,56166,1.83,13.68,34.97,49.82,124.67,151.85,54.84,11.41
宜花東,2019,30,103,53303,1.93,12.92,31.89,45.48,120.58,123.26,52.43,9.78
宜花東,2019,31,116,56042,2.07,15.82,27.02,42.42,107.04,101.52,48.71,10.35
宜花東,2019,32,105,60076,1.75,14.5,30.79,43.9,139.92,167.33,61.75,10.63
宜花東,2019,33,108,53939,2.0,10.84,39.17,50.53,173.65,172.53,71.33,9.84
宜花東,2019,34,95,59097,1.61,13.83,30.91,44.51,146.92,210.0,51.88,10.52
宜花東,2019,35,104,50931,2.04,17.84,29.36,46.64,97.95,116.17,48.92,10.6
宜花東,2019,36,93,55853,1.67,16.91,34.78,51.56,127.18,117.18,42.66,10.3
宜花東,2019,37,67,47322,1.42,12.06,31.74,44.1,158.41,151.58,70.2,10.28
宜花東,2019,38,110,56833,1.94,8.99,38.72,48.39,292.06,234.9,80.5,9.79
宜花東,2019,39,100,52230,1.91,13.71,39.86,52.62,182.94,147.69,67.14,11.14
宜花東,2019,40,93,53141,1.75,13.14,38.77,51.25,178.6,185.85,106.3,10.77
宜花東,2019,41,88,56558,1.56,8.38,38.3,46.78,282.09,213.85,115.67,10.26
宜花東,2019,42,117,55227,2.12,9.69,41.71,51.02,282.37,215.4,93.19,12.47
宜花東,2019,43,106,62182,1.7,9.56,43.95,53.53,261.44,189.67,100.07,10.95
宜花東,2019,44,108,58950,1.83,11.64,49.3,60.85,244.75,210.2,95.95,9.98
宜花東,2019,45,113,59035,1.91,12.62,48.06,59.47,272.12,198.29,84.74,11.71
宜花東,2019,46,93,58289,1.6,11.59,53.09,64.97,257.72,253.08,113.16,12.82
宜花東,2019,47,84,54738,1.53,14.47,48.98,63.15,199.67,167.98,64.31,10.55
宜花東,2019,48,82,57211,1.43,13.87,49.59,62.26,216.33,150.57,64.25,9.86
宜花東,2019,49,99,50876,1.95,14.88,52.0,66.57,219.76,135.49,60.98,9.61
宜花東,2019,50,103,55379,1.86,15.73,56.45,71.48,220.3,193.53,96.67,10.79
宜花東,2019,51,108,58716,1.84,18.78,57.28,76.28,159.05,119.44,59.05,10.95
宜花東,2019,52,85,57211,1.49,19.15,59.85,78.82,173.52,129.08,62.53,10.47
雲嘉南,2016,1,14,39111,0.36,35.47,119.05,153.79,144.34,485.63,265.98,20.85
雲嘉南,2016,2,267,159630,1.67,17.81,109.71,126.89,184.92,386.85,210.34,20.95
雲嘉南,2016,3,244,150567,1.62,27.21,134.38,161.61,153.27,417.0,248.1,22.09
雲嘉南,2016,4,292,168739,1.73,22.1,105.26,127.47,181.36,349.34,178.04,20.92
雲嘉南,2016,5,294,162046,1.81,21.08,107.41,128.08,164.13,289.2,140.78,14.43
雲嘉南,2016,6,446,177818,2.51,13.68,95.77,108.99,283.87,554.93,320.04,21.34
雲嘉南,2016,7,305,167471,1.82,26.04,114.12,139.95,141.21,354.57,181.14,21.06
雲嘉南,2016,8,525,181117,2.9,17.71,119.12,136.5,209.53,587.74,292.64,23.09
雲嘉南,2016,9,497,177129,2.81,18.66,116.16,134.04,245.86,580.22,282.78,23.43
雲嘉南,2016,10,489,178569,2.74,21.53,113.97,135.32,179.92,443.23,263.62,25.42
雲嘉南,2016,11,402,178549,2.25,29.1,138.01,166.75,154.09,372.67,225.25,21.32
雲嘉南,2016,12,396,168212,2.35,20.94,112.4,133.14,169.27,471.12,267.76,17.67
雲嘉南,2016,13,339,172399,1.97,13.71,112.52,126.28,317.87,538.36,322.06,22.6
雲嘉南,2016,14,374,167165,2.24,14.21,81.68,95.78,213.0,496.74,299.85,21.98
雲嘉南,2016,15,350,163659,2.14,13.95,80.06,93.83,203.24,348.95,194.64,20.42
雲嘉南,2016,16,304,165504,1.84,15.8,77.58,93.74,205.87,344.41,172.95,20.85
雲嘉南,2016,17,291,147462,1.97,14.2,69.16,83.57,180.41,307.34,151.95,20.92
雲嘉南,2016,18,284,172603,1.65,14.32,77.73,93.61,233.55,443.95,251.17,22.64
雲嘉南,2016,19,303,161944,1.87,14.2,68.44,82.91,176.44,278.78,125.39,21.11
雲嘉南,2016,20,277,157627,1.76,12.3,76.07,88.05,280.66,378.69,179.71,22.15
雲嘉南,2016,21,258,158451,1.63,13.76,72.11,85.59,206.45,340.55,170.41,20.98
雲嘉南,2016,22,281,167701,1.68,13.66,43.9,56.53,130.42,220.74,71.8,16.67
雲嘉南,2016,23,227,149992,1.51,13.14,47.69,59.91,165.8,208.38,75.52,14.73
雲嘉南,2016,24,215,142877,1.5,18.48,51.97,69.86,134.45,180.2,57.31,14.14
雲嘉南,2016,25,225,151415,1.49,16.84,52.99,69.89,137.97,226.77,81.19,20.16
雲嘉南,2016,26,218,152773,1.43,17.5,49.99,67.26,133.15,227.52,83.88,19.61
雲嘉南,2016,27,189,150072,1.26,15.39,52.62,68.52,164.42,240.98,93.48,20.05
雲嘉南,2016,28,209,144872,1.44,13.01,38.96,51.48,156.74,158.55,52.71,14.17
雲嘉南,2016,29,218,148961,1.46,15.21,42.72,58.0,125.17,217.2,84.7,15.74
雲嘉南,2016,30,203,150859,1.35,13.3,43.96,56.58,164.61,219.48,105.23,18.51
雲嘉南,2016,31,217,149286,1.45,13.66,54.72,67.08,213.48,248.52,117.2,18.77
雲嘉南,2016,32,194,149174,1.3,12.96,52.0,63.08,222.61,236.9,114.34,21.12
雲嘉南,2016,33,218,151730,1.44,14.49,56.84,70.76,167.82,195.07,79.2,16.84
雲嘉南,2016,34,210,152247,1.38,12.66,48.95,61.38,229.41,299.32,154.87,20.63
雲嘉南,2016,35,218,159505,1.37,9.37,62.69,71.12,346.09,389.43,225.74,21.24
雲嘉南,2016,36,208,151327,1.37,16.43,55.86,72.05,156.61,154.34,62.5,14.89
雲嘉南,2016,37,211,154130,1.37,16.89,51.77,69.57,158.86,213.41,84.75,20.01
雲嘉南,2016,38,174,136272,1.28,14.52,70.34,84.11,257.32,339.33,155.88,21.66
雲嘉南,2016,39,198,140252,1.41,12.95,60.92,73.7,237.54,355.21,154.78,20.74
雲嘉南,2016,40,166,135243,1.23,14.78,77.12,91.89,231.81,354.6,190.3,21.53
雲嘉南,2016,41,199,149986,1.33,16.09,76.85,92.56,163.9,267.21,110.84,17.68
雲嘉南,2016,42,244,157714,1.55,14.69,83.4,98.93,254.43,499.81,260.94,22.64
雲嘉南,2016,43,259,160587,1.61,15.59,70.38,86.49,186.91,342.34,163.84,23.32
雲嘉南,2016,44,206,150011,1.37,14.78,90.5,104.85,248.22,493.76,215.07,24.27
雲嘉南,2016,45,234,158015,1.48,15.34,98.2,114.16,239.18,438.88,210.53,21.43
雲嘉南,2016,46,233,149454,1.56,17.36,113.99,131.09,256.84,628.1,345.81,27.74
雲嘉南,2016,47,265,153341,1.73,24.73,113.48,138.26,173.88,456.04,242.19,23.63
雲嘉南,2016,48,237,160422,1.48,20.08,108.24,129.1,170.31,371.06,159.29,20.95
雲嘉南,2016,49,205,143403,1.43,18.68,116.43,134.99,193.66,525.64,248.78,24.33
雲嘉南,2016,50,228,154553,1.48,25.68,118.92,144.08,199.01,525.63,230.82,21.67
雲嘉南,2016,51,244,149862,1.63,22.04,125.83,149.2,197.04,550.46,298.11,23.61
雲嘉南,2016,52,254,157424,1.61,24.44,120.57,144.78,181.1,531.88,235.22,22.16
雲嘉南,2017,1,263,163274,1.61,25.28,105.08,130.29,201.26,603.88,322.14,21.35
雲嘉南,2017,2,299,163628,1.83,22.54,117.9,140.92,185.68,504.79,255.82,23.77
雲嘉南,2017,3,299,162821,1.84,20.89,105.2,126.61,181.5,440.51,191.43,22.33
雲嘉南,2017,4,240,149547,1.6,18.36,104.28,122.47,222.44,505.85,217.7,22.83
雲嘉南,2017,5,272,165247,1.65,15.07,79.77,94.96,208.21,487.92,198.51,20.31
雲嘉南,2017,6,338,170222,1.99,17.07,100.95,117.09,216.79,599.74,283.13,22.85
雲嘉南,2017,7,303,163417,1.85,22.01,107.29,128.83,245.2,557.03,274.38,20.94
雲嘉南,2017,8,298,167216,1.78,20.45,104.95,125.21,194.62,513.28,252.38,21.0
雲嘉南,2017,9,260,167356,1.55,14.08,105.05,118.98,266.23,546.32,266.32,24.52
雲嘉南,2017,10,281,160327,1.75,16.28,115.16,131.69,234.3,481.81,271.44,21.21
雲嘉南,2017,11,318,168121,1.89,15.25,104.72,120.33,250.24,490.02,258.13,21.52
雲嘉南,2017,12,285,161939,1.76,13.83,94.16,108.45,266.89,497.14,241.03,21.76
雲嘉南,2017,13,306,171944,1.78,14.0,103.75,115.18,300.22,549.06,272.92,21.28
雲嘉南,2017,14,260,166574,1.56,12.09,85.22,96.93,320.03,458.5,237.04,22.41
雲嘉南,2017,15,320,168669,1.9,15.9,92.3,108.78,183.19,354.0,182.29,21.44
雲嘉南,2017,16,266,155066,1.72,13.51,63.11,75.1,208.75,313.56,156.67,19.14
雲嘉南,2017,17,250,155846,1.6,13.77,93.98,106.12,306.95,447.82,234.9,22.8
雲嘉南,2017,18,273,154907,1.76,12.75,80.42,92.41,266.12,409.03,213.64,22.27
雲嘉南,2017,19,265,151454,1.75,13.39,66.03,78.33,219.4,393.25,171.45,22.21
雲嘉南,2017,20,256,158084,1.62,11.05,77.26,87.39,263.55,313.96,152.32,21.21
雲嘉南,2017,21,273,158024,1.73,12.93,70.79,82.18,240.71,315.31,139.34,21.47
雲嘉南,2017,22,238,155694,1.53,12.46,51.61,62.21,199.64,265.22,104.91,16.14
雲嘉南,2017,23,244,159242,1.53,14.72,55.17,70.18,163.55,251.14,101.33,20.28
雲嘉南,2017,24,270,150996,1.79,15.02,45.9,61.03,114.19,180.76,53.8,14.05
雲嘉南,2017,25,263,165928,1.59,16.46,48.53,65.34,103.44,176.91,65.52,16.66
雲嘉南,2017,26,267,167574,1.59,13.66,46.23,58.71,136.29,203.37,75.21,14.63
雲嘉南,2017,27,294,172598,1.7,15.93,50.44,66.41,139.02,188.22,66.44,18.08
雲嘉南,2017,28,273,160700,1.7,13.69,56.53,68.66,165.31,225.07,86.32,20.21
雲嘉南,2017,29,276,166119,1.66,12.43,61.07,72.38,226.58,305.16,144.36,20.74
雲嘉南,2017,30,279,166216,1.68,10.44,52.7,62.86,205.6,263.72,127.53,20.97
雲嘉南,2017,31,239,166126,1.44,12.61,44.05,55.71,157.47,204.36,73.71,14.0
雲嘉南,2017,32,273,165335,1.65,13.24,35.72,48.17,113.57,215.21,78.21,13.95
雲嘉南,2017,33,249,152173,1.64,13.97,43.83,57.31,128.87,187.32,79.6,15.57
雲嘉南,2017,34,236,156783,1.51,12.12,58.81,70.12,188.92,283.55,125.77,20.51
雲嘉南,2017,35,225,154252,1.46,12.81,60.68,71.91,202.5,296.48,144.26,20.43
雲嘉南,2017,36,229,160526,1.43,12.46,49.49,61.1,173.62,216.11,102.25,18.75
雲嘉南,2017,37,241,163117,1.48,13.94,64.31,77.64,223.36,326.46,138.99,20.79
雲嘉南,2017,38,235,155623,1.51,9.9,75.04,84.58,339.21,447.63,250.67,27.33
雲嘉南,2017,39,219,147734,1.48,12.9,62.04,74.11,204.12,291.48,141.82,20.8
雲嘉南,2017,40,237,150173,1.58,8.45,65.97,74.71,265.74,402.07,190.77,21.61
雲嘉南,2017,41,202,136905,1.48,13.72,75.5,89.09,217.67,414.45,160.56,20.97
雲嘉南,2017,42,214,156247,1.37,13.47,69.05,82.53,207.25,337.1,103.88,15.3
雲嘉南,2017,43,225,151841,1.48,11.39,96.09,107.32,328.69,540.6,212.81,21.57
雲嘉南,2017,44,260,155262,1.67,13.56,95.42,108.64,263.16,597.03,177.83,20.16
雲嘉南,2017,45,272,162003,1.68,12.73,97.1,110.04,215.73,552.59,223.51,20.91
雲嘉南,2017,46,227,145515,1.56,18.52,102.34,120.64,186.03,488.69,216.31,21.37
雲嘉南,2017,47,193,139966,1.38,13.48,99.85,113.13,189.78,468.59,147.18,20.91
雲嘉南,2017,48,240,157190,1.53,13.59,92.56,105.96,207.07,533.31,196.67,19.96
雲嘉南,2017,49,242,159179,1.52,16.12,110.52,126.49,189.66,497.11,202.36,20.04
雲嘉南,2017,50,240,150779,1.59,23.84,115.71,139.62,177.84,485.51,199.53,21.38
雲嘉南,2017,51,274,156064,1.76,15.16,103.73,118.95,211.33,512.96,193.8,20.51
雲嘉南,2017,52,264,154649,1.71,15.85,108.36,124.27,226.37,658.6,304.58,21.46
雲嘉南,2018,1,267,167613,1.59,22.5,110.81,133.14,157.94,456.94,212.28,19.62
雲嘉南,2018,2,270,179613,1.5,19.62,102.05,121.03,188.77,325.62,141.86,17.47
雲嘉南,2018,3,337,198301,1.7,19.76,115.99,135.84,185.76,565.62,296.34,20.95
雲嘉南,2018,4,345,187988,1.84,15.79,102.25,118.1,195.72,438.94,167.79,20.39
雲嘉南,2018,5,356,196410,1.81,16.92,97.91,115.36,177.87,311.67,163.74,14.38
雲嘉南,2018,6,373,200518,1.86,22.94,118.5,141.04,171.26,437.76,226.31,16.41
雲嘉南,2018,7,313,177801,1.76,13.05,98.76,111.65,241.62,618.83,263.98,20.37
雲嘉南,2018,8,390,188167,2.07,14.23,102.89,117.61,204.27,503.22,252.63,20.62
雲嘉南,2018,9,385,203560,1.89,21.2,104.04,125.65,201.03,587.8,291.43,21.58
雲嘉南,2018,10,363,201770,1.8,14.05,94.7,108.59,217.11,413.95,166.73,20.13
雲嘉南,2018,11,349,201130,1.74,14.52,102.6,117.14,265.51,507.94,273.79,21.99
雲嘉南,2018,12,351,201307,1.74,13.43,94.58,107.72,286.13,450.52,196.63,20.4
雲嘉南,2018,13,335,190935,1.75,10.3,81.86,92.76,290.3,556.3,265.3,18.57
雲嘉南,2018,14,273,182089,1.5,9.9,71.39,82.07,258.79,594.62,218.83,17.96
雲嘉南,2018,15,361,209080,1.73,13.42,73.36,86.57,211.13,357.12,127.59,20.45
雲嘉南,2018,16,298,190796,1.56,11.39,84.26,95.26,305.55,507.73,230.74,22.04
雲嘉南,2018,17,284,177985,1.6,12.18,77.08,88.1,284.72,462.23,217.73,24.15
雲嘉南,2018,18,296,193231,1.53,11.92,62.05,73.96,243.04,397.32,165.71,21.15
雲嘉南,2018,19,296,191883,1.54,13.25,71.36,84.08,221.13,357.92,134.05,21.29
雲嘉南,2018,20,316,178089,1.77,16.05,52.32,68.5,122.88,232.9,89.15,18.8
雲嘉南,2018,21,256,170081,1.51,13.01,55.04,67.26,185.03,298.31,133.46,20.53
雲嘉南,2018,22,216,172426,1.25,12.12,53.62,64.8,227.67,361.51,125.91,21.2
雲嘉南,2018,23,224,172341,1.3,11.29,55.65,66.55,225.65,319.45,120.93,21.29
雲嘉南,2018,24,223,174720,1.28,9.78,63.37,73.48,282.63,320.84,124.0,19.12
雲嘉南,2018,25,184,174401,1.06,16.63,48.74,65.78,121.6,197.85,57.48,14.23
雲嘉南,2018,26,211,159890,1.32,15.3,49.2,64.91,130.95,233.23,75.67,15.96
雲嘉南,2018,27,249,171764,1.45,15.74,48.72,64.54,130.07,188.63,55.77,14.47
雲嘉南,2018,28,257,172476,1.49,14.0,52.27,66.26,179.62,286.07,122.44,20.97
雲嘉南,2018,29,243,182610,1.33,11.36,46.33,57.19,214.19,278.7,124.15,18.51
雲嘉南,2018,30,218,163919,1.33,13.94,48.86,62.72,153.1,241.59,91.03,15.51
雲嘉南,2018,31,249,167966,1.48,14.14,41.54,55.28,152.81,205.52,74.22,14.75
雲嘉南,2018,32,244,169353,1.44,11.51,45.19,55.95,224.0,259.44,128.16,18.0
雲嘉南,2018,33,243,181981,1.34,13.3,49.43,62.62,167.77,178.04,61.35,15.99
雲嘉南,2018,34,176,164151,1.07,13.28,48.82,61.49,201.67,164.9,60.75,14.05
雲嘉南,2018,35,244,179692,1.36,20.54,48.04,68.15,122.33,164.65,63.4,14.09
雲嘉南,2018,36,272,182596,1.49,13.71,50.05,63.21,181.25,236.84,95.42,14.66
雲嘉南,2018,37,273,173557,1.57,14.53,68.09,82.27,214.92,353.81,154.41,21.53
雲嘉南,2018,38,245,176799,1.39,12.59,55.4,67.59,204.99,310.93,154.05,19.1
雲嘉南,2018,39,213,176536,1.21,7.18,62.5,70.0,298.74,434.47,133.84,18.65
雲嘉南,2018,40,259,176315,1.47,8.13,81.92,91.75,376.4,513.41,203.41,22.3
雲嘉南,2018,41,241,187986,1.28,13.22,84.38,96.4,263.23,392.79,176.77,21.75
雲嘉南,2018,42,221,171658,1.29,13.04,88.51,100.66,269.52,409.47,183.24,21.66
雲嘉南,2018,43,217,185702,1.17,13.21,85.88,98.5,295.42,567.61,233.9,25.81
雲嘉南,2018,44,245,171791,1.43,16.49,104.34,120.47,234.47,460.84,181.05,21.46
雲嘉南,2018,45,241,177132,1.36,17.47,91.03,108.27,229.36,583.87,307.42,21.35
雲嘉南,2018,46,216,171063,1.26,17.06,107.86,125.66,214.77,501.23,237.83,25.4
雲嘉南,2018,47,257,187980,1.37,14.92,96.17,111.34,214.68,428.18,167.85,21.34
雲嘉南,2018,48,219,172275,1.27,18.71,106.51,124.78,205.55,429.31,212.74,21.17
